paper_id	0	1	2	3	4	5	6	7	8
4fZc_79Lrqs	5.0	6.0	5.0						
boik01yhssB	5.0	5.0	6.0	6.0					
yxj33c6NuX	3.0	6.0	5.0						
cuZNcYohQCX	5.0	6.0	3.0	3.0					
oHBgj83w1MB	5.0	6.0	3.0	5.0					
NT51Ty0-Bfu	3.0	6.0	6.0						
cFuMmbWiN6	5.0	6.0	8.0	6.0					
o8g9WfWDTF	3.0	3.0	5.0	3.0					
99RpBVpLiX	8.0	8.0	8.0	3.0					
WmIwYTd0YTF	5.0	8.0	5.0						
NzcUQuhEGef	3.0	8.0	3.0	5.0					
m3twGT2bAug	8.0	5.0	6.0	6.0					
4xzk3zGtz1h	5.0	5.0	5.0	3.0					
rSHfAMCc997	5.0	5.0	5.0	3.0					
Y6Gs9DdZGj5	5.0	8.0	6.0	3.0					
0W1TQ_hoMFN	3.0	6.0	8.0	3.0					
X9yCkmT5Qrl	5.0	8.0	5.0	3.0	6.0				
Jqas82UP428	5.0	5.0	5.0						
bzpCoHn1Vc_	3.0	5.0	6.0	3.0					
OJ8aSjCaMNK	8.0	8.0	6.0						
7P_yIFi6zaA	3.0	3.0	3.0	5.0					
_tIZQEMcWyv	3.0	1.0	1.0						
8qjSA5QACb40	8.0	6.0	5.0	8.0					
gxq1n1f0c7l	5.0	6.0	3.0						
uHaWaNhCvZD	6.0	8.0	8.0	6.0					
fR_0uObMTjG	5.0	3.0	3.0	5.0	3.0				
wOzKzPf6BBv	6.0	8.0	5.0	5.0					
KkI8sjKqtnV	3.0	3.0	5.0	3.0					
kKF8_K-mBbS	3.0	10.0	8.0	3.0					
WdN2gD6EsXm	5.0	5.0	6.0						
am22IukDiKf	8.0	6.0	5.0	3.0					
lGh3JsP0j7k	5.0	3.0	3.0	3.0					
vEAHushUBGc	3.0	3.0	3.0	3.0					
iA8XoWjDeGK	6.0	5.0	5.0	6.0					
yLzLfM-Esnu	3.0	6.0	6.0	6.0					
B7HJ9KLFV9U	5.0	5.0	3.0						
yYbhKqdi7Hz	8.0	6.0	6.0	8.0					
dZaYbIIW9Cu	3.0	3.0	1.0						
78xgBm6ckZr	5.0	6.0	8.0						
8sSnD78NqTN	8.0	5.0	5.0	5.0					
AdPJb9cud_Y	5.0	3.0	8.0	5.0					
Pe7R48fCkM_	5.0	5.0	5.0	6.0					
Refb0S-paCx	3.0	3.0	3.0	3.0					
Xl5Wwp495iC	3.0	3.0	8.0	3.0	3.0				
6i6ajdIinJm	3.0	3.0	6.0	3.0					
Z4QNXXyLhGN	3.0	6.0	5.0	8.0	6.0				
TJ2nxciYCk-	6.0	5.0	8.0	5.0	8.0				
I_IJf5oDRo	5.0	5.0	5.0						
3OR2tbtnYC-	6.0	8.0	6.0						
XEQ2pdweH9q	3.0	3.0	6.0	3.0					
3IFO8Jii0vI	5.0	6.0	6.0						
TTSyyMBNUjd	5.0	5.0	3.0	3.0					
3YjQfCLdrzz	6.0	6.0	8.0	5.0					
JIl_kij_aov	6.0	6.0	5.0	6.0	5.0				
SmjW4kKLjuU	3.0	1.0	6.0						
WUs4tNgcBYe	3.0	3.0	8.0	3.0					
9jXqR128vKs	6.0	3.0	5.0	6.0					
cDYRS5iZ16f	6.0	6.0	6.0	8.0					
3OaBBATwsvP	8.0	6.0	6.0						
3ly9cG9Ql9h	6.0	3.0	3.0	6.0					
8JCg5xJCTPR	8.0	8.0	5.0	8.0					
83xscrmnw6Q	3.0	5.0	5.0	3.0					
E4-uRvmKkeB	3.0	5.0	3.0	3.0					
TntbHxxGd6j	5.0	3.0	6.0	5.0					
vm3jAx_pLCV	5.0	5.0	5.0	5.0					
hQwb-lbM6EL	8.0	8.0	6.0	6.0					
A7v2DqLjZdq	8.0	6.0	6.0	3.0					
QTbAoQ5yMCg	5.0	3.0	6.0	5.0					
8gU_8IdHN9g	5.0	3.0	6.0						
4-aEhZnvNnk	5.0	3.0	3.0	3.0					
5g4FC-SHkaV	3.0	6.0	6.0	6.0					
ZhuXksSJYWn	8.0	5.0	5.0	5.0					
ySQeVdXOcx0	5.0	3.0	6.0						
8WTAh0tj2jC	5.0	6.0	3.0	6.0	8.0				
UFKW7EVrJAm	6.0	5.0	8.0	3.0					
6JMXLWX68Kj	6.0	5.0	6.0	8.0					
b0JxQC7JLWh	6.0	5.0	5.0	8.0					
81VJDmOE2ol	3.0	8.0	6.0	6.0					
hXsBCVNJu_v	3.0	5.0	6.0						
eG14tR9lssZ	3.0	5.0	3.0						
Yo06F8kfMa1	5.0	5.0	8.0	6.0					
q89i5jKql38	8.0	3.0	3.0						
E01k9048soZ	8.0	8.0	6.0	8.0					
3k5CUGDLNdd	6.0	6.0	8.0	8.0					
RgUPdudkWlN	5.0	5.0	8.0	5.0	6.0				
DBMttEEoLbw	5.0	6.0	6.0						
9qgOs_IwRS3	5.0	5.0	3.0						
ltCuqJpZl7S	3.0	5.0	8.0	5.0					
dYQnWPqCCAs	5.0	3.0	6.0	5.0					
70BaDC5ceIO	8.0	6.0	5.0	3.0					
0qSOodKmJaN	5.0	6.0	8.0						
2EO8eQ2vySB	5.0	5.0	5.0	6.0					
ukveBtI9lnk	6.0	3.0	6.0						
vdv6CmGksr0	6.0	3.0	3.0	8.0					
6P9Y25Pljl6	3.0	6.0	6.0	6.0					
Xq2J1kiZeHE	5.0	3.0	5.0	6.0					
5ktFNz_pJLK	5.0	8.0	8.0	5.0					
ieWqvOiKgz2	6.0	3.0	5.0	3.0					
YycrpoVQB4G	3.0	5.0	5.0						
ZOn4HXehSJ6	3.0	3.0	3.0						
gwTP_sA-aj-	6.0	5.0	5.0	5.0					
Iuubb9W6Jtk	6.0	8.0	8.0						
7qSpaOSbRVO	6.0	6.0	5.0						
TFbwV6I0VLg	8.0	6.0	5.0						
PrRWSVT2htx	5.0	5.0	5.0	5.0	5.0				
MQcmfgRxf7a	5.0	6.0	8.0	6.0	5.0				
_NlE9YiyXKb	5.0	3.0	3.0	3.0					
vDFA1tpuLvk	5.0	5.0	6.0						
TC39w69m8bB	6.0	5.0	5.0	5.0					
nG08xiRT2As	6.0	5.0	6.0						
G7iioWGldQ7	3.0	3.0	3.0	8.0					
jwgnijhdF3V	6.0	6.0	8.0	3.0					
Whf5OGxibGR	6.0	5.0	3.0	5.0					
8vz6hO1S4o5	5.0	3.0	3.0	6.0					
cwiFbXPW4G0	3.0	5.0	5.0						
Th98b8dH4yr	6.0	6.0	6.0	3.0					
5b9uVL3l1T4	5.0	3.0	6.0	5.0	6.0	5.0			
2_BsVZ6R-ef	6.0	6.0	5.0	5.0					
9Q7wZ0Uq4Z6	3.0	5.0	5.0						
o7koEEMA1bR	6.0	8.0	6.0	5.0					
p66AzKi6Xim	5.0	6.0	6.0	6.0					
NGMAKE75_N7	5.0	5.0	6.0						
F_P8Dtg43vF	6.0	3.0	6.0						
l5XHUBGrBkD	5.0	5.0	5.0						
KaeYRGTaODt	6.0	3.0	6.0	5.0					
2SV2dlfBuE3	6.0	5.0	5.0	6.0					
CIoSZ_HKHS7	8.0	6.0	6.0						
sciA_xgYofB	5.0	6.0	6.0						
NMoeVEwekzC	3.0	3.0	6.0						
3KUfbI9_DQE	3.0	6.0	6.0						
HnlCZATopvr	5.0	5.0	5.0	8.0					
ElI9znK_eUz	6.0	3.0	3.0	5.0					
IDSXUFQeZO5	5.0	5.0	3.0						
FI5IysDR8pG	6.0	5.0	5.0	6.0					
uYFRjvSJXbQ	6.0	6.0	3.0						
heDr8wIYmw_	3.0	5.0	5.0						
ZMxVNpd76mw	3.0	5.0	5.0	3.0					
3YFDsSRSxB-	6.0	5.0	5.0	6.0					
M4UxoupR3az	5.0	5.0	8.0	5.0	5.0	3.0			
FQvAlf6xwTy	3.0	3.0	3.0	3.0					
ik91mY-2GN	6.0	8.0	5.0	6.0					
mAazgkPutZ	5.0	3.0	6.0	3.0					
yQpZ4WnRZM	6.0	6.0	5.0	6.0					
_s1N-DnxdyT	3.0	6.0	6.0	8.0					
XHiC52N24ox	5.0	3.0	6.0	3.0					
HOF3CTk2WH6	6.0	6.0	3.0						
6w1k-IixnL8	3.0	6.0	8.0						
yyBis80iUuU	6.0	6.0	5.0	1.0					
xBeGd7sAND	3.0	3.0	3.0	3.0					
yFQjggu62T	3.0	6.0	6.0	3.0					
p0yrSRbN5Bu	6.0	6.0	6.0	8.0					
bBBA-8ELXcF	5.0	5.0	5.0	3.0	6.0				
N3fc0aKFB-0	3.0	8.0	5.0	3.0					
C6CEY8xiA7v	3.0	3.0	3.0	1.0					
Q-UHqMorzil	8.0	8.0	8.0	8.0					
4QIgPD5BLnv	3.0	3.0	3.0	3.0					
7C9aRX2nBf2	6.0	5.0	5.0						
XomEU3eNeSQ	5.0	5.0	6.0	10.0					
RlPmWBiyp6w	6.0	6.0	8.0						
nd3yVgRYKVJ	3.0	3.0	5.0	3.0					
PTZhYSD8aUv	3.0	3.0	5.0	5.0					
zDiHoIWa0q1	8.0	8.0	8.0	6.0					
lcSfirnflpW	3.0	8.0	8.0	5.0	8.0				
yLv6eSBmA-	5.0	3.0	3.0	5.0					
W8UYLEvvYeR	3.0	6.0	3.0	3.0					
XCTVFJwS9LJ	6.0	8.0	8.0	6.0	5.0	6.0			
ULkdnAqaZTx	6.0	5.0	3.0						
XHc5zRPxqV9	5.0	6.0	5.0	8.0					
elDEe8LYW7-	6.0	8.0	5.0	5.0					
8XqDnrmZQNF	3.0	6.0	5.0	5.0					
83piwkGNzOP	1.0	8.0	5.0	8.0					
TjEzIsyEsQ6	6.0	3.0	6.0	8.0					
ih0uFRFhaZZ	6.0	6.0	8.0	3.0					
S0v71vsLBYhM	5.0	5.0	5.0						
5MUJsSRuylD	3.0	3.0	5.0	3.0					
fxkACnJZmy_	3.0	6.0	5.0						
J4mJjotSauh									
vPXp7K_Yhre	6.0	5.0	6.0						
HtoA0oT30jC	5.0	6.0	6.0	8.0					
C_PRLz8bEJx	8.0	6.0	3.0	3.0					
n8toFjHwyjq	3.0	5.0	3.0						
I89hkzP0U4y	3.0	6.0	5.0						
JEY4Rgx62Vt	3.0	3.0	8.0	5.0					
eWtMdr6yCmL	3.0	6.0	5.0	8.0					
b7jXzuQMq8W	5.0	3.0	5.0	3.0					
I7Mvqi0p9Xj	6.0	3.0	3.0	3.0					
Db8XXy9RCL	3.0	5.0	5.0	3.0					
K5UfKyHIBS	3.0	3.0	5.0	5.0					
nsz2ZxnD9D	6.0	3.0	5.0						
J7CTp-jNyJ	5.0	5.0	5.0	6.0					
24quGic59-	5.0	6.0	6.0	3.0					
5VBBA91N6n	3.0	6.0	8.0	8.0					
r_vnM5H9Fm	5.0	5.0	3.0	3.0					
1FsLDqHivn4	5.0	3.0	3.0	5.0					
0paCJSFW7j									
r0xte-t40I	6.0	6.0	5.0	6.0					
S-h1oFv-mq	5.0	5.0	6.0	5.0					
SxO-qoAwVM	5.0	6.0	6.0	1.0					
LVujM8Yxsi	3.0	3.0	5.0	3.0					
aEFaE0W5pAd	6.0	8.0	6.0	5.0					
8is5PNk68ql	3.0	3.0	3.0	1.0					
yyLvxYBJV1B	6.0	8.0	6.0	6.0					
raU07GpP0P	8.0	3.0	8.0	8.0					
kjPLodRa0n	8.0	5.0	3.0	5.0					
cH4MVZsScm	5.0	5.0	3.0						
1kTxYvMRR8N	3.0	3.0	3.0	3.0					
2bhXOpq53RP	3.0	5.0	3.0						
8JqINxA-2a	5.0	5.0	8.0	5.0					
9EcAsB7wgM	5.0	3.0	5.0						
u1Vj68CJZP	5.0	6.0	3.0	3.0					
j3mm8mci4u	5.0	6.0	5.0						
QCrw0u9LQ7	3.0	5.0	8.0	8.0					
uAb5lQqdeHd	3.0	5.0	3.0	5.0					
LFHFQbjxIiP	8.0	8.0	8.0	8.0					
KzfhxLoh6s0	6.0	5.0	3.0						
iUCI3mQ8KkR	6.0	3.0	5.0	3.0					
LSz-gQyd0zE	8.0	5.0	6.0						
uhLAcrAZ9cJ	6.0	6.0	8.0						
9RHjy5oHmfe	5.0	3.0	5.0	3.0					
l02pjIT6JWy	3.0	5.0	5.0	8.0					
m3QhpKNXU6-	3.0	6.0	6.0						
4dZeBJ83oxk	8.0	5.0	6.0	5.0					
GbsvQSaJV-6	6.0	5.0	6.0	5.0					
IJV0augCyk	3.0	6.0	8.0	3.0					
okwxL_c4x84	6.0	8.0	8.0	5.0					
W-nZDQyuy8D	5.0	5.0	8.0	6.0					
PQXP4WZNcM	5.0	5.0	6.0	6.0					
dGzgbdQbgwm	6.0	5.0	6.0	5.0					
etPgCVMh8IB	3.0	3.0	6.0	3.0					
w7ds3UKtQJl	5.0	3.0	3.0						
DeG07_TcZvT	8.0	8.0	3.0	6.0					
rZ-wylY5VI	3.0	8.0	8.0	6.0					
tc2UP4qhplB	5.0	5.0	3.0	6.0					
QCtizuT48D	5.0	5.0	5.0	5.0					
OgbtSLESnI	8.0	5.0	5.0						
nfMQJ4pz2Y									
Js4vqB4bWVh	6.0	8.0	3.0	3.0					
pO7KggcbMiP	3.0	5.0	3.0						
8JRQza2MaO4	5.0	3.0	6.0						
PFUIHZGE4DS	3.0	1.0	3.0	1.0					
kciCTrtbzVl	8.0	5.0	5.0						
5L1ctJ223ML	6.0	5.0	3.0	3.0					
lJX9okHBVMb	5.0	5.0	6.0						
YrmoVzxBLSa	6.0	8.0	1.0	3.0					
ngg86sSNDn	3.0	3.0	5.0						
-CoNloheTs	5.0	6.0	6.0						
YPHIlC3K4J	5.0	3.0	3.0	5.0					
S80I3NwbbpS	8.0	6.0	5.0	5.0					
Zdpvtif5nPZ	3.0	3.0	3.0	6.0					
EXnIyMVTL8s	5.0	8.0	8.0	6.0					
Qyz2cMy-ty6	6.0	3.0	5.0						
0UzYWLzPBjA	5.0	3.0	3.0	1.0					
4eJ43EN2g6l	8.0	8.0	6.0						
xI1ZTtVOtlz	5.0	6.0	6.0	6.0					
KrGgylZ0tw_	3.0	3.0	3.0	5.0					
EJka_dVXEcr	3.0	5.0	1.0	3.0					
d_iQXvrt9KN	5.0	5.0	5.0	5.0					
0h-YwriPUI	5.0	5.0	3.0	3.0					
VELL0PlWfc	8.0	6.0	8.0						
0h4_YLDhf4K	5.0	3.0	5.0	5.0					
FPeVU4Y_Lo6	3.0	3.0	5.0	3.0					
JSZvTDggUvz	1.0	1.0	8.0	5.0					
socffUzSIlx	5.0	8.0	6.0	6.0					
p4bZLgHUB6L	6.0	5.0	5.0						
_8mS2NE-HXN	5.0	5.0	5.0						
qxcQqFUTIpQ	5.0	3.0	6.0						
Ck1UtnVukP8	3.0	3.0	6.0	5.0					
S07feAlQHgM	6.0	8.0	8.0	5.0					
C3ukgkqJuh0	5.0	5.0	5.0						
1J-ZTr7aypY	5.0	8.0	5.0	8.0					
vhFu1Acb0xb	8.0	6.0	6.0	8.0					
aHwehiwz6YW	3.0	3.0	3.0						
TtxOsdYU92d	5.0	5.0	6.0						
FpkVnbE_h6i	6.0	6.0	5.0						
p8hMBcPtvju	8.0	6.0	6.0	8.0					
unKdm72T5wP	5.0	3.0	3.0	6.0					
FRLswckPXQ5	6.0	8.0	6.0						
lEFM4OTz62c	5.0	5.0	5.0	3.0					
k5e6oQP2zHx	5.0	3.0	3.0	5.0					
ZtW4gh_q5AC	6.0	5.0	1.0	3.0					
wZRgC1McxyU	5.0	5.0	6.0	6.0					
Xp-__WzXiBy	5.0	5.0	5.0	5.0					
2vmGv5wPDBZ	6.0	5.0	5.0						
n0Pb9T5kmb	3.0	6.0	5.0						
cYZupNY8DS4	6.0	5.0	6.0	3.0					
IxmWsm4xrua	8.0	5.0	8.0	3.0					
zzL_5WoI3I	6.0	8.0	3.0						
xMWFqb5Uyk	6.0	6.0	6.0	3.0					
i4z90HQjBZa	6.0	5.0	6.0	3.0					
Z6XKjKM2zBA	6.0	5.0	3.0						
HpEfFkzHUgt	5.0	3.0	5.0	3.0					
5P96KWeULzE	3.0	5.0	8.0						
fwt8vkm_9Hn	3.0	5.0	5.0	3.0					
-5fSvp1ofdd	3.0	3.0	3.0	3.0					
ejHUr4nfHhD	5.0	5.0	6.0						
OoOIW-3uadi	5.0	6.0	5.0	8.0					
X1-0f_y88F9	8.0	3.0	5.0	5.0					
ERjQnrmLKH4	5.0	6.0	5.0	8.0					
2U_AM7TcRQK	3.0	3.0	3.0						
9MbhFHqrti9	5.0	6.0	8.0	5.0					
oCx90Ezdox_	5.0	3.0	3.0	8.0					
UT-_SVOyD1H	8.0	5.0	6.0	8.0					
QiORiW-NNqr	3.0	5.0	6.0						
3VKiaagxw1S	6.0	6.0	5.0						
BLOkjU9iS24	6.0	3.0	3.0						
EGobBwPc1J-	3.0	5.0	3.0	1.0					
mWJ0QKcPgzX	3.0	5.0	3.0	3.0					
khF4d1SRrGH	5.0	5.0	6.0	5.0					
yZCpZrUqzK0	6.0	6.0	5.0	6.0					
TrwE8l9aJzs	6.0	6.0	6.0	6.0					
kN4IkQvvrBD	5.0	8.0	3.0						
XxnMFuv-y3h	1.0	5.0	3.0						
0g1JdUJF7Fr	3.0	5.0	6.0	8.0					
gyTuMfkOney	5.0	5.0	6.0	5.0					
ZW5aK4yCRqU	6.0	6.0	3.0	3.0					
8IBtyLQ8GKw	5.0	5.0	3.0	6.0					
w4ojb-FIq72	6.0	3.0	5.0	3.0					
Pia70sP2Oi1	8.0	6.0	8.0	3.0					
wLFTV-Nv2ZR	6.0	5.0	3.0	3.0					
2ppuWD3dkie	3.0	5.0	5.0	6.0					
q5ZwEiLzDft	6.0	5.0	3.0						
5zaWBdMxcF1	3.0	6.0	3.0						
iLMgk2IGNyv	5.0	8.0	6.0	6.0					
UVgv6goRFND	5.0	3.0	5.0	5.0					
IpGgfpMucHj	6.0	6.0	6.0	8.0					
isiQ5KIXbjj	6.0	6.0	8.0						
gHi_bIxFdDZ	3.0	6.0	6.0	5.0					
-jP_rDkyfpI	3.0	6.0	8.0	6.0					
luajgSjRlew	3.0	8.0	3.0	5.0					
-1vpxBUtP0B	5.0	5.0	5.0	3.0					
q8vgHfPdoQP	8.0	8.0	6.0	5.0					
IIxe8wlXwb0	5.0	5.0	5.0	5.0					
QUK1ExlbbA	5.0	6.0	6.0	6.0					
-iADdfa4GKH	6.0	6.0	8.0	5.0					
qU6NIcpaSi-	5.0	6.0	5.0	6.0					
B8a1FcY0vi	6.0	3.0	8.0	5.0	8.0				
qOV5REmPOM	6.0	6.0	5.0	5.0	3.0				
l1U_oTRQX62	5.0	5.0	5.0	3.0					
5fvXH49wk2	3.0	6.0	5.0						
7TKYqsMjNh	3.0	1.0	5.0	6.0	3.0				
lq62uWRJjiY	6.0	5.0	6.0	6.0	5.0	8.0			
Rumwc_raZvE	6.0	3.0	5.0	3.0					
TYEY9qBqgfF	3.0	3.0	6.0						
Wfvm3hYjwnC	6.0	5.0	3.0	3.0					
bnRBltYQboI	3.0	5.0	5.0						
yCGgOFC0bG	3.0	5.0	3.0	5.0					
q3F0UBAruO	6.0	5.0	6.0						
lOkOPfpeSl	5.0	3.0	5.0						
k-JvYGkA9o	5.0	5.0	5.0	5.0					
9CGiwZeCAd	3.0	5.0	6.0	3.0	3.0				
s0JAnAOS24	5.0	3.0	6.0	6.0					
6ZajpxqTlQ	5.0	8.0	5.0	6.0					
Y-PoPmNuLHZ	5.0	3.0	3.0	5.0	6.0				
BUewet8vCFr	5.0	3.0	1.0	3.0					
-NAi1oQJbA3	5.0	5.0	5.0						
XDJwuEYHhme	6.0	10.0	6.0	3.0	5.0				
VYaTFO2Myi5	1.0	3.0	3.0						
rktxwkgbbPB	3.0	3.0	5.0	8.0	5.0				
jrrokKkjVsz	3.0	3.0	1.0	3.0					
bd7tj6MoZn	3.0	6.0	3.0	5.0					
AONW9iXn22	5.0	3.0	3.0	3.0					
uqg3FhRZaq	8.0	5.0	6.0						
QUaDoIdgo0	3.0	6.0	3.0	8.0					
SbR9mpTuBn	6.0	8.0	8.0						
bZjxxYURKT	5.0	6.0	6.0						
jw37FUa_Aw9	6.0	3.0	5.0						
W6cTWszOQSo	5.0	8.0	3.0	6.0					
2t7L0lcDqAr	5.0	5.0	5.0						
Siln8xpTMrZ	5.0	5.0	5.0	3.0					
EBJG0A0PUo1	5.0	3.0	5.0	8.0					
w-x7U26GM7j	8.0	5.0	6.0	8.0					
FIrQfNSOoTr	5.0	6.0	3.0						
xq-CQz6-gfg	3.0	5.0	5.0	1.0					
B92TMCG_7rp	6.0	8.0	8.0	3.0					
VbCMhg7MRmj	6.0	5.0	5.0	6.0					
MTTPLcwvqTt	3.0	5.0	5.0						
CRhzJqLhnwU	3.0	6.0	5.0	3.0					
-bVsNeR56KS	3.0	8.0	6.0	6.0					
LHBiPX5BOwZ	3.0	3.0	3.0	1.0					
OnD9zGAGT0k	8.0	6.0	8.0	6.0					
ufCQZeAMZzf	6.0	3.0	5.0	3.0					
5gri-cs4RVq	5.0	8.0	5.0						
XKHNu4OF6wn	3.0	5.0	6.0	3.0					
OSS-yWzE9Yu	5.0	5.0	5.0	5.0					
U9FkAFUBzu2	5.0	5.0	3.0	3.0					
AcyZ0Q5p6G8	3.0	3.0	3.0	3.0					
pf8RIZTMU58	8.0	5.0	6.0	5.0					
1fZd4owfJP6	6.0	5.0	8.0						
cALu06i7JJH	3.0	8.0	3.0	3.0					
UFaOH39SZ4y	1.0	3.0	3.0						
gcjxr_g48GU	6.0	6.0	5.0	5.0					
YmVcNC2oCzq	3.0	1.0	3.0	3.0					
MkbcAHIYgyS	8.0	6.0	6.0	6.0					
iQYFdEL6KeS	3.0	1.0	3.0	3.0					
NnOZT_CR26Z	6.0	3.0	5.0						
ZAKkiVxiAM9	8.0	5.0	8.0	8.0	6.0	8.0			
PTUcygUoxuc	3.0	1.0	8.0						
YfwMIDhPccD	6.0	3.0	8.0	6.0	5.0				
z9FyE7jHXkN	5.0	6.0	5.0	3.0					
iV9Cs8s8keU	6.0	8.0	6.0	8.0					
tG6xz50IHMD	3.0	3.0	6.0	5.0					
pjyM7D09M5	3.0	6.0	6.0	5.0	6.0				
jAsM_UoXUeP	3.0	5.0	3.0						
2VWa8qj2vd0	5.0	6.0	3.0	3.0					
1mU6ADbjk-c	6.0	5.0	6.0	5.0					
TMnxVoWdX_M	6.0	5.0	5.0	5.0					
vfa7--yvtYh	3.0	5.0	1.0	3.0					
YdFkY-QHkPl	5.0	3.0	8.0						
UO8UP_xDMwD	5.0	3.0	3.0	3.0					
YEVJI3Uqkux	5.0	5.0	3.0						
CMsuT6Cmfvs	5.0	3.0	5.0	5.0	3.0				
VB75Pi89p7	5.0	8.0	5.0	6.0					
LnQn5-rN-LR	6.0	5.0	3.0	6.0					
5RxmkAFVs_V	3.0	3.0	5.0	5.0					
de-_FHXQ4--	5.0	5.0	6.0	5.0					
3mRwyG5one	6.0	8.0	5.0	8.0	8.0				
g77JafrHWyy	5.0	8.0	5.0	3.0					
Oys81jfesjQ	3.0	6.0	5.0						
TD7AnQjNzR6	8.0	8.0	6.0						
GNFimGDfEiV	5.0	6.0	8.0	8.0					
jh9nlYWJ5kk	5.0	5.0	5.0	5.0					
zgYefCxXmQe	5.0	3.0	3.0	3.0					
dSYoPjM5J_W	5.0	6.0	5.0	5.0					
hPRxEcEZJyp	3.0	6.0	5.0						
5uH745DalVx	5.0	8.0	5.0						
kBR2bM0tmwe	5.0	3.0	3.0	5.0					
S31oTB72m0G	8.0	5.0	8.0						
xQXHkKI_7TG	5.0	6.0	3.0	3.0					
v69itrHLEu	5.0	8.0	8.0						
FMEXgK9-I8	5.0	3.0	5.0						
xQdweNAgel	5.0	3.0	3.0						
VpwAo8rHDi	5.0	5.0	5.0	6.0					
KnqaT58PV7	6.0	6.0	3.0						
cgUFZvSEXG	5.0	3.0	3.0	6.0					
_9k5kTgyHT	6.0	6.0	5.0						
4NWwhku4AEI	8.0	5.0	3.0	6.0					
Rq13idF0F73	8.0	5.0	5.0	6.0					
X2Dbqvfx-NI	6.0	5.0	3.0						
BCfxM1tR8E	3.0	5.0	3.0	6.0	6.0	5.0			
7GEvPKxjtt	3.0	5.0	8.0	8.0					
M9u_ctqFUlg	6.0	5.0	6.0	8.0					
t1N05TtC7CM	3.0	5.0	5.0	3.0					
NpZ7TIs6ws	5.0	3.0	5.0	5.0					
h8T5dZWTZ-Z	6.0	3.0	8.0	5.0					
3S62EPkO7k-	3.0	5.0	5.0	5.0					
SlzEll3EsKv	6.0	6.0	6.0	3.0					
q23TzayryBG	5.0	3.0	5.0	3.0					
f25VGPzATcn	3.0	5.0	6.0						
3wCqIZivcJx	3.0	1.0	6.0	3.0					
V_V53-WG9m6	6.0	8.0	3.0	3.0					
NHfSJAWhKTw	3.0	5.0	6.0						
djpsp_fSf2G	3.0	1.0	3.0						
gfr5yILQc7_	5.0	3.0	3.0	5.0					
6Ysgo5RXUvn	5.0	6.0	3.0	3.0					
OTIhUlChVaT	3.0	5.0	3.0	3.0					
Mvetq8DO05O	8.0	3.0	6.0						
0KfAZAyClG1	6.0	3.0	5.0	3.0					
5DKHY-Ag62E	5.0	6.0	3.0	6.0	3.0				
nMwFhKoAo5v	3.0	6.0	6.0	3.0	5.0				
IJwkJCFQ9EJ	3.0	6.0	3.0	3.0					
RlCa0pFZsR9	3.0	5.0	5.0						
G-dM79m_EXd	5.0	1.0	5.0						
fhKzTDDStdZ	5.0	3.0	6.0						
Y-J3jGFcnr4	5.0	3.0	3.0	5.0					
PUwbwZJz9dO	6.0	5.0	6.0						
BSZN74xLdqn	3.0	5.0	6.0						
3F6I-0-57SC	5.0	6.0	8.0						
KAB29urre4C	3.0	3.0	5.0	8.0					
Hnk1WRMAYqg	6.0	5.0	8.0	5.0					
_Mic8V96Voy	6.0	8.0	6.0	5.0					
dCwBpTXbfIq	5.0	6.0	3.0	8.0	5.0	5.0			
muHaELT29WK	6.0	6.0	3.0	5.0					
AsSdrNJ-DZG	5.0	6.0	6.0	5.0					
15hYIH0TUi	3.0	5.0	5.0	8.0					
LlWfawcSpf	6.0	3.0	5.0						
vSMubaJA1j	5.0	6.0	5.0	3.0					
5i-n9TYb-xa	3.0	5.0	6.0	5.0	6.0				
TKIFuQHHECj	3.0	5.0	8.0						
kPHOmwdHHZX	5.0	3.0	3.0	3.0					
uCNUPuhyuU	6.0	5.0	5.0	5.0					
_g-D1zNps_	6.0	5.0	5.0	5.0					
-RwZOVybbj	5.0	8.0	6.0						
kIPyTuEZuAK	6.0	8.0	8.0	8.0					
kkpL4zUXtiw	5.0	5.0	6.0	5.0					
020JErJMvVZ	3.0	5.0	8.0	5.0					
xQCk26Pp00	6.0	5.0	5.0	3.0					
o3du8VqB4wL	6.0	3.0	6.0	5.0					
p-N-CoSyszH	3.0	6.0	5.0	5.0					
qoSNQprgGDs	6.0	6.0	3.0						
5udLUhg1E5	5.0	3.0	6.0	5.0					
7t3ggLCjl7G	6.0	6.0	6.0	5.0					
tFvr-kYWs_Y	6.0	8.0	6.0	6.0					
YxjfKeWjuQ9	5.0	8.0	6.0	5.0					
gOZ_pKANaPW	6.0	6.0	3.0	5.0					
LUOSN8opID1	8.0	6.0	5.0	3.0					
WOfOf53mVyo	3.0	3.0	6.0	6.0					
bMUZXhuFEf	3.0	5.0	3.0	8.0					
to3qCB3tOh9	6.0	5.0	8.0	5.0					
xOFD5BMwsB	5.0	3.0	5.0	6.0	3.0				
B-dM7df9Axo	6.0	5.0	5.0	5.0					
bA6h-N17X1E	3.0	8.0	3.0						
Mmgcp3MRp7q	3.0	3.0	5.0						
8wbnpOJY-f	8.0	5.0	5.0	3.0					
UhEJz3wgLnG	5.0	3.0	6.0	5.0					
UClBPxIZqnY	6.0	8.0	6.0	3.0					
3KHzMQUOH4x	1.0	3.0	3.0	3.0					
DmYnLaFGMoc	6.0	3.0	6.0						
